rxn name,EC,Substrate ,kcat value,Organism kcat,equilibrium constant,comment
PSCVT_rev,2.5.1.19,3psme[c]+pi[c],0.1466666667,Escherichia coli,180,calculated kcat
PSCVT_rev,,,0.0777777778,Escherichia coli,180,calculated kcat
PSD120,4.1.1.65,h[c]+ps120[c],NaN,,,
PSD140,4.1.1.65,h[c]+ps140[c],NaN,,,
PSD141,4.1.1.65,h[c]+ps141[c],NaN,,,
PSD160,4.1.1.65,h[c]+ps160[c],NaN,,,
PSD161,4.1.1.65,h[c]+ps161[c],NaN,,,
PSD180,4.1.1.65,h[c]+ps180[c],NaN,,,
PSD181,4.1.1.65,h[c]+ps181[c],NaN,,,
PSERT,2.6.1.52,3php[c]+glu-L[c],NaN,,,
PSERtex,,pser-L[e],NaN,,,
PSERtex_rev,,pser-L[p],NaN,,,
PSP_L,3.1.3.3,h2o[c]+pser-L[c],0.15,Mycobacterium tuberculosis,,Bacteria
PSSA120,2.7.8.8,cdpdddecg[c]+ser-L[c],NaN,,,
PSSA140,2.7.8.8,cdpdtdecg[c]+ser-L[c],NaN,,,
PSSA141,2.7.8.8,cdpdtdec7eg[c]+ser-L[c],NaN,,,
PSSA160,2.7.8.8,cdpdhdecg[c]+ser-L[c],NaN,,,
PSSA161,2.7.8.8,cdpdhdec9eg[c]+ser-L[c],NaN,,,
PSSA180,2.7.8.8,cdpdodecg[c]+ser-L[c],NaN,,,
PSSA181,2.7.8.8,cdpdodec11eg[c]+ser-L[c],NaN,,,
PTA2,,pi[c]+ppcoa[c],NaN,,,
PTAr,2.3.1.8,accoa[c]+pi[c],29.6,Escherichia coli,,
PTAr,,,120,Escherichia coli,,
PTAr_rev,2.3.1.8,actp[c]+coa[c],227,Escherichia coli,,
PTAr_rev,,,415,Escherichia coli,,
PTPATi,2.7.7.3,atp[c]+h[c]+pan4p[c],4.808,Mycobacterium tuberculosis,,Bacteria
PTPATi,,,4.547,Mycobacterium tuberculosis,,Bacteria
PTPATi,,,4.853,Mycobacterium tuberculosis,,Bacteria
PTRCabcpp,,atp[c]+h2o[c]+ptrc[p],NaN,,,
PTRCORNt7pp,,orn[c]+ptrc[p],NaN,,,
PTRCORNt7pp_rev,,ptrc[c]+orn[p],NaN,,,
PTRCt2pp,,h[p]+ptrc[p],NaN,,,
PTRCTA,2.6.1.29,akg[c]+ptrc[c],NaN,,,
PTRCtex,,ptrc[e],NaN,,,
PTRCtex_rev,,ptrc[p],NaN,,,
PUNP1,2.4.2.1,adn[c]+pi[c],44.93,Escherichia coli,,
PUNP1,,,2.01,Escherichia coli,,
PUNP1,,,104.9,Escherichia coli,,
PUNP1_rev,2.4.2.1,ade[c]+r1p[c],100,Bos taurus,,Eukaryota
PUNP1_rev,,,120,Bos taurus,,Eukaryota
PUNP2,2.4.2.1,dad-2[c]+pi[c],44.93,Escherichia coli,,
PUNP2,,,2.01,Escherichia coli,,
PUNP2,,,104.9,Escherichia coli,,
PUNP2_rev,2.4.2.1,2dr1p[c]+ade[c],115,Bos taurus,,Eukaryota
PUNP2_rev,,,145,Bos taurus,,Eukaryota
PUNP3,2.4.2.1,gsn[c]+pi[c],44.93,Escherichia coli,,
PUNP3,,,2.01,Escherichia coli,,
PUNP3,,,104.9,Escherichia coli,,
PUNP3_rev,2.4.2.1,gua[c]+r1p[c],127,Bos taurus,,Eukaryota
PUNP4,2.4.2.1,dgsn[c]+pi[c],44.93,Escherichia coli,,
PUNP4,,,2.01,Escherichia coli,,
PUNP4,,,104.9,Escherichia coli,,
PUNP4_rev,2.4.2.1,2dr1p[c]+gua[c],158,Bos taurus,,Eukaryota
PUNP5,2.4.2.1,ins[c]+pi[c],44.93,Escherichia coli,,
PUNP5,,,2.01,Escherichia coli,,
PUNP5,,,104.9,Escherichia coli,,
PUNP5_rev,2.4.2.1,hxan[c]+r1p[c],103,Bos taurus,,Eukaryota
PUNP6,2.4.2.1,din[c]+pi[c],44.93,Escherichia coli,,
PUNP6,,,2.01,Escherichia coli,,
PUNP6,,,104.9,Escherichia coli,,
PUNP6_rev,2.4.2.1,2dr1p[c]+hxan[c],127,Bos taurus,,Eukaryota
PUNP7,2.4.2.1,pi[c]+xtsn[c],44.93,Escherichia coli,,
PUNP7,,,2.01,Escherichia coli,,
PUNP7,,,104.9,Escherichia coli,,
PUNP7_rev,2.4.2.1,r1p[c]+xan[c],100,Bos taurus,,Eukaryota
PUNP7_rev,,,120,Bos taurus,,Eukaryota
PYAM5PO,1.4.3.5,h2o[c]+o2[c]+pyam5p[c],1.72,Escherichia coli,,
PYDAMK,2.7.1.35,atp[c]+pydam[c],0.4,Escherichia coli,,
PYDAMK,,,0.7,Escherichia coli,,
PYDAMtex,,pydam[e],NaN,,,
PYDAMtex_rev,,pydam[p],NaN,,,
PYDXK,2.7.1.35,atp[c]+pydx[c],2,Escherichia coli,,
PYDXK,,,2.3,Escherichia coli,,
PYDXNK,2.7.1.35,atp[c]+pydxn[c],0.3,Escherichia coli,,
PYDXNtex,,pydxn[e],NaN,,,
PYDXNtex_rev,,pydxn[p],NaN,,,
PYDXPP,,h2o[c]+pydx5p[c],NaN,,,
PYDXtex,,pydx[e],NaN,,,
PYDXtex_rev,,pydx[p],NaN,,,
PYK,2.7.1.40,adp[c]+h[c]+pep[c],3204,Geobacillus stearothermophilus,,Bacteria
PYNP2r,2.4.2.2,pi[c]+uri[c],49,Escherichia coli,,
PYNP2r_rev,2.4.2.2,r1p[c]+ura[c],NaN,,,Equilibrium constant unknown
PYROX,,h[c]+nadh[c]+o2[c]+ura[c],NaN,,,
PYRt2rpp,,h[p]+pyr[p],NaN,,,
PYRt2rpp_rev,,h[c]+pyr[c],NaN,,,
PYRtex,,pyr[e],NaN,,,
PYRtex_rev,,pyr[p],NaN,,,
QUIN2tex,,quin[e],NaN,,,
QUIN2tex_rev,,quin[p],NaN,,,
QUIN2tpp,,quin[p],NaN,,,
QUIN2tpp_rev,,quin[c],NaN,,,
QUINDH,,nad[c]+quin[c],NaN,,,
QUINDH_rev,,3dhq[c]+h[c]+nadh[c],NaN,,,
QULNS,,dhap[c]+iasp[c],NaN,,,
R15BPK,,atp[c]+r15bp[c],NaN,,,
R1PK,,atp[c]+r1p[c],NaN,,,
R5PP,,h2o[c]+r5p[c],NaN,,,
R5Ptex,,r5p[e],NaN,,,
R5Ptex_rev,,r5p[p],NaN,,,
RBFK,2.7.1.26,atp[c]+ribflv[c],1.13,Corynebacterium ammoniagenes ,,Bacteria
RBFK,,,0.3,Streptomyces davawensis ,,Bacteria
RBFK,,,0.7,Bacillus subtilis,,Bacteria
RBFK,,,5,Corynebacterium ammoniagenes,,Bacteria
RBFSa,2.5.1.9,4r5au[c]+db4p[c],NaN,,,Equilibrium constant unknown
RBFSb,2.5.1.9,dmlz[c],0.267,Escherichia coli,,
RBK,2.7.1.15,atp[c]+rib-D[c],20.65,Staphylococcus aureus ,,Bacteria
RBK,,,47.81,Staphylococcus aureus ,,Bacteria
RBP4E,5.1.3.4,ru5p-L[c],1.1,Escherichia coli,,
RBP4E,,,19.4,Escherichia coli,,
RBP4E_rev,5.1.3.4,xu5p-D[c],0.9016393443,Escherichia coli,1.22,calculated
RBP4E_rev,,,15.9016393443,Escherichia coli,1.22,calculated
REPHACCOAI,,rephaccoa[c],NaN,,,
REPHACCOAI_rev,,2oxpaccoa[c],NaN,,,
RFAMPtex,,rfamp[e],NaN,,,
RFAMPtex_rev,,rfamp[p],NaN,,,
RFAMPtpp,,h[p]+rfamp[p],NaN,,,
RHAT1,,dtdprmn[c]+kphphhlipa[c],NaN,,,
RHCCE,,rhcys[c],NaN,,,
RIBtex,,rib-D[e],NaN,,,
RIBtex_rev,,rib-D[p],NaN,,,
RMI,5.3.1.14,rmn[c],224,Pseudomonas stutzeri,,Proteobacteria
RMI,,,50.5,Mesorhizobium loti ,,Proteobacteria
RMI,,,374,Pseudomonas stutzeri,,Proteobacteria
RMI_rev,5.3.1.14,rml[c],1717,Pseudomonas stutzeri,,Proteobacteria
RMNtex,,rmn[e],NaN,,,
RMNtex_rev,,rmn[p],NaN,,,
RMPA,4.1.2.19,rml1p[c],38.3,Escherichia coli,,
RMPA_rev,4.1.2.19,dhap[c]+lald-L[c],9.1,Escherichia coli,,
RNDR1,1.17.4.1,adp[c]+trdrd[c],NaN,,,
RNDR1b,,adp[c]+grxrd[c],NaN,,,
RNDR2,1.17.4.1,gdp[c]+trdrd[c],NaN,,,
RNDR2b,,gdp[c]+grxrd[c],NaN,,,
RNDR3,1.17.4.1,cdp[c]+trdrd[c],NaN,,,
RNDR3b,,cdp[c]+grxrd[c],NaN,,,
RNDR4,1.17.4.1,trdrd[c]+udp[c],NaN,,,
RNDR4b,,grxrd[c]+udp[c],NaN,,,
RNTR1c2,,atp[c]+flxr[c]+h[c],NaN,,,
RNTR2c2,,flxr[c]+gtp[c]+h[c],NaN,,,
RNTR3c2,,ctp[c]+flxr[c]+h[c],NaN,,,
RNTR4c2,,flxr[c]+h[c]+utp[c],NaN,,,
RPE,5.1.3.1,ru5p-D[c],1300,Saccharomyces cerevisiae,,Eukaryota
RPE,,,7100,Spinacia oleracea,,Eukaryota
RPE_rev,5.1.3.1,xu5p-D[c],1300,Saccharomyces cerevisiae,,Eukaryota
RPI,5.3.1.6,r5p[c],2100,Escherichia coli,,
RPI_rev,5.3.1.6,ru5p-D[c],4595.1859956236,Escherichia coli,[],calculated
RPI_rev,,,50,Pyrococcus horikoshii ,,Archaea
RPI_rev,,,4.7,Trypanosoma cruzi ,,Eukaryota
S2FE2SR,,2fe1s[c]+atp[c]+h2o[c]+sufbcd[c]+sufsesh[c],NaN,,,
S2FE2SS,,atp[c]+fadh2[c]+fe2[c]+h2o[c]+sufbcd[c]+sufsesh[c],NaN,,,
S2FE2SS2,,atp[c]+fadh2[c]+fe2[c]+h2o[c]+sufbcd-2fe2s[c]+sufsesh[c],NaN,,,
S2FE2ST,,h[c]+sufbcd-2fe2s[c],NaN,,,
S4FE4SR,,fadh2[c]+h[c]+sufbcd-2fe2s2[c],NaN,,,
S4FE4ST,,h[c]+sufbcd-4fe4s[c],NaN,,,
S7PI,,s7p[c],NaN,,,
SADH,2.6.1.69,h[c]+h2o[c]+sucarg[c],NaN,,,
SADT2,,atp[c]+gtp[c]+h2o[c]+so4[c],NaN,,,
SBTPD,1.1.1.140,nad[c]+sbt6p[c],NaN,,,
SBTPD_rev,1.1.1.140,f6p[c]+h[c]+nadh[c],NaN,,,
SBTtex,,sbt-D[e],NaN,,,
SBTtex_rev,,sbt-D[p],NaN,,,
SCYSDS,,cys-L[c]+sufse[c],NaN,,,
SDPDS,3.5.1.18,h2o[c]+sl26da[c],114,Haemophilus influenzae ,,Proteobacteria
SDPDS,,,80,Vibrio cholerae ,,Proteobacteria
SDPTA,2.6.1.17,akg[c]+sl26da[c],NaN,,,
SDPTA_rev,2.6.1.17,glu-L[c]+sl2a6o[c],NaN,,,
SELtex,,sel[e],NaN,,,
SELtex_rev,,sel[p],NaN,,,
SERASr,,atp[c]+h[c]+ser-L[c],NaN,,,
SERASr_rev,,ppi[c]+seramp[c],NaN,,,
SERAT,2.3.1.30,accoa[c]+ser-L[c],0.068,Escherichia coli,,
SERAT_rev,2.3.1.30,acser[c]+coa[c],0.0045033113,Escherichia coli,15.1,
SERD_D,,ser-D[c],NaN,,,
SERD_L,4.3.1.17,ser-L[c],436,Escherichia coli,,
SERt2rpp,,h[p]+ser-L[p],NaN,,,
SERt2rpp_rev,,h[c]+ser-L[c],NaN,,,
SERt4pp,,na1[p]+ser-L[p],NaN,,,
SERtex,,ser-L[e],NaN,,,
SERtex_rev,,ser-L[p],NaN,,,
SGDS,,h2o[c]+sucglu[c],NaN,,,
SGSAD,,h2o[c]+nad[c]+sucgsa[c],NaN,,,
SHCHD2,,dscl[c]+nad[c],NaN,,,
SHCHF,,fe2[c]+scl[c],NaN,,,
SHK3Dr,1.1.1.25,3dhsk[c]+h[c]+nadph[c],118,Corynebacterium glutamicum ,,Bacteria
SHK3Dr,,,329,Corynebacterium glutamicum ,,Bacteria
SHK3Dr,,,50,Mycobacterium tuberculosis,,Bacteria
SHK3Dr,,,0.078,Mycobacterium tuberculosis,,Bacteria
SHK3Dr_rev,1.1.1.25,nadp[c]+skm[c],5.3,Pseudomonas putida ,,Proteobacteria
SHK3Dr_rev,,,261.5,Pseudomonas putida ,,Proteobacteria
SHK3Dr_rev,,,5.8,Pseudomonas putida ,,Proteobacteria
SHK3Dr_rev,,,266.2,Pseudomonas putida ,,Proteobacteria
SHKK,2.7.1.71,atp[c]+skm[c],35,Dickeya chrysanthemi ,,Proteobacteria
SHSL1,4.2.99.9,cys-L[c]+suchms[c],NaN,,,
SKMtex,,skm[e],NaN,,,
SKMtex_rev,,skm[p],NaN,,,
SLNTtex,,slnt[e],NaN,,,
SLNTtex_rev,,slnt[p],NaN,,,
SO2tex,,so2[e],NaN,,,
SO2tex_rev,,so2[p],NaN,,,
SO2tpp,,so2[p],NaN,,,
SO2tpp_rev,,so2[c],NaN,,,
SO3tex,,so3[e],NaN,,,
SO3tex_rev,,so3[p],NaN,,,
SO4tex,,so4[e],NaN,,,
SO4tex_rev,,so4[p],NaN,,,
SOTA,,akg[c]+sucorn[c],NaN,,,
SPMDabcpp,,atp[c]+h2o[c]+spmd[p],NaN,,,
SPMDt3pp,,spmd[c]+h[p],NaN,,,
SPMDtex,,spmd[e],NaN,,,
SPMDtex_rev,,spmd[p],NaN,,,
SPMS,2.5.1.16,ametam[c]+ptrc[c],0.14,Escherichia coli,,
SSALx,1.2.1.24,h2o[c]+nad[c]+sucsal[c],22.6,Sulfolobus solfataricus,,Archaea
SSALx,,,69,Sulfolobus solfataricus,,Archaea
SSALy,1.2.1.16,h2o[c]+nadp[c]+sucsal[c],22.6,Escherichia coli,,
SUCCt2_2pp,,h[p]+succ[p],NaN,,,
SUCCt2_3pp,,h[p]+succ[p],NaN,,,
SUCCt3pp,,succ[c]+h[p],NaN,,,
SUCCtex,,succ[e],NaN,,,
SUCCtex_rev,,succ[p],NaN,,,
SUCDi,1.3.99.1,q8[c]+succ[c],,,,
SUCOAS,6.2.1.5,atp[c]+coa[c]+succ[c],19.6,Escherichia coli,,
SUCOAS,,,26.7,Escherichia coli,,
SUCOAS,,,14.3,Escherichia coli,,
SUCOAS_rev,6.2.1.5,adp[c]+pi[c]+succoa[c],201,Acetobacter aceti,,Proteobacteria
SUCRtex,,sucr[e],NaN,,,
SUCRtex_rev,,sucr[p],NaN,,,
SULFACabcpp,,atp[c]+h2o[c]+sulfac[p],NaN,,,
SULFACtex,,sulfac[e],NaN,,,
SULFACtex_rev,,sulfac[p],NaN,,,
SULRi,1.8.2.2,h[c]+nadph[c]+so3[c],NaN,,,
T2DECAI,,tdec2eACP[c],NaN,,,
T2DECAI_rev,,cdec3eACP[c],NaN,,,
TAGURr,1.1.1.58,altrn[c]+nad[c],NaN,,,
TAGURr_rev,1.1.1.58,h[c]+nadh[c]+tagur[c],NaN,,,
TALA,2.2.1.2,g3p[c]+s7p[c],13,Escherichia coli,,
TALA_rev,2.2.1.2,e4p[c]+f6p[c],22.9,Thermotoga maritima ,,Bacteria
TALA_rev,,,22.3,Thermotoga maritima ,,Bacteria
TARTRDtex,,tartr-D[e],NaN,,,
TARTRDtex_rev,,tartr-D[p],NaN,,,
TARTRt7pp,,succ[c]+tartr-L[p],NaN,,,
TARTRt7pp_rev,,tartr-L[c]+succ[p],NaN,,,
TARTRtex,,tartr-L[e],NaN,,,
TARTRtex_rev,,tartr-L[p],NaN,,,
TAURtex,,taur[e],NaN,,,
TAURtex_rev,,taur[p],NaN,,,
TCYNTtex,,tcynt[e],NaN,,,
TCYNTtex_rev,,tcynt[p],NaN,,,
TDP,3.6.1.15,h2o[c]+thmpp[c],NaN,,,
TDPADGAT,,accoa[c]+dtdp4addg[c],NaN,,,
TDPAGTA,2.6.1.33,dtdp4d6dg[c]+glu-L[c],5.66,Escherichia coli,,
TDPDRE,5.1.3.13,dtdp4d6dg[c],NaN,,,
TDPDRR,1.1.1.133,dtdp4d6dm[c]+h[c]+nadph[c],29,Salmonella enterica ,,Proteobacteria
TDPGDH,4.2.1.46,dtdpglu[c],1.9,Escherichia coli,,
TDPGDH,,,4.9,Escherichia coli,,
TDSK,2.7.1.130,atp[c]+lipidAds[c],NaN,,,
TGBPA,4.1.2.40,tagdp-D[c],14.6,Streptococcus pyogenes ,,Bacteria
TGBPA,,,24.3,Streptococcus pyogenes ,,Bacteria
TGBPA_rev,4.1.2.40,dhap[c]+g3p[c],NaN,,,
THD2pp,1.6.1.1,nadh[c]+nadp[c]+h[p],248.3727810651,Escherichia coli,0.676,calculated kcat
THDPS,2.3.1.117,h2o[c]+succoa[c]+thdp[c],NaN,,,
THFAT,2.1.2.10,h2o[c]+methf[c],14.4,Escherichia coli,,
THFAT,,,18.4,Escherichia coli,,
THIORDXi,,h2o2[c]+trdrd[c],NaN,,,
THMDt2pp,,h[p]+thymd[p],NaN,,,
THMDt2rpp,,h[p]+thymd[p],NaN,,,
THMDt2rpp_rev,,h[c]+thymd[c],NaN,,,
THMDtex,,thymd[e],NaN,,,
THMDtex_rev,,thymd[p],NaN,,,
THMtex,,thm[e],NaN,,,
THMtex_rev,,thm[p],NaN,,,
THRA2i,4.1.2.5,athr-L[c],NaN,,,
THRabcpp,,atp[c]+h2o[c]+thr-L[p],NaN,,,
THRAi,4.1.2.5,thr-L[c],NaN,,,
THRD,1.1.1.103,nad[c]+thr-L[c],135,Escherichia coli,,
THRD_L,4.3.1.19,thr-L[c],5.2,Entamoeba histolytica ,,Eukaryota
THRD_L,,,287,Rattus norvegicus ,,Eukaryota
THRPtex,,thrp[e],NaN,,,
THRPtex_rev,,thrp[p],NaN,,,
THRS,4.2.3.1,h2o[c]+phom[c],4,Escherichia coli,,
THRS,,,7.33,Escherichia coli,,
THRt2pp,,thr-L[c]+h[p],NaN,,,
THRt2rpp,,h[p]+thr-L[p],NaN,,,
THRt2rpp_rev,,h[c]+thr-L[c],NaN,,,
THRt4pp,,na1[p]+thr-L[p],NaN,,,
THRtex,,thr-L[e],NaN,,,
THRtex_rev,,thr-L[p],NaN,,,
THYMt3pp,,thym[c]+h[p],NaN,,,
THYMtex,,thym[e],NaN,,,
THYMtex_rev,,thym[p],NaN,,,
THZPSN3,,atp[c]+dhgly[c]+dxyl5p[c]+h[c]+iscssh[c]+nadph[c],NaN,,,
TKT1,2.2.1.1,r5p[c]+xu5p-D[c],46,Saccharomyces cerevisiae,,Eukaryota
TKT1,,,56.7,Saccharomyces cerevisiae,,Eukaryota
TKT1,,,8.4,Leishmania mexicana ,,Eukaryota
TKT1,,,0.0148,Spinacia oleracea,,Eukaryota
TKT1,,,0.0187,Spinacia oleracea,,Eukaryota
TKT1_rev,2.2.1.1,g3p[c]+s7p[c],9.9352051836,Saccharomyces cerevisiae,4.63,calculated kcat
TKT1_rev,,,12.2462203024,Saccharomyces cerevisiae,4.63,calculated kcat
TKT1_rev,,,1.8142548596,Leishmania mexicana ,4.63,calculated kcat
TKT1_rev,,,0.0031965443,Spinacia oleracea,4.63,calculated kcat
TKT1_rev,,,0.0040388769,Spinacia oleracea,4.63,calculated kcat
TKT2,2.2.1.1,e4p[c]+xu5p-D[c],56.7,Saccharomyces cerevisiae,,Eukaryota
TKT2,,,0.0187,Spinacia oleracea,,Eukaryota
TKT2,,,69,Saccharomyces cerevisiae,,Eukaryota
TKT2_rev,2.2.1.1,f6p[c]+g3p[c],1.0071047957,Saccharomyces cerevisiae,56.3,calculated kcat
TKT2_rev,,,0.0003321492,Spinacia oleracea,56.3,calculated kcat
TKT2_rev,,,1.2255772647,Saccharomyces cerevisiae,56.3,calculated kcat
TMAOtex,,tmao[e],NaN,,,
TMAOtex_rev,,tmao[p],NaN,,,
TMAtex,,tma[e],NaN,,,
TMAtex_rev,,tma[p],NaN,,,
TMDK1,2.7.1.21,atp[c]+thymd[c],0.28,Cryptosporidium parvum ,,Eukaryota
TMDK1,,,3.1,Trypanosoma brucei ,,Eukaryota
TMDPP,2.4.2.4,pi[c]+thymd[c],130,Escherichia coli,,
TMDPP,,,198,Escherichia coli,,
TMDPP,,,1770,Escherichia coli,,
TMDPP_rev,2.4.2.4,2dr1p[c]+thym[c],751.4450867052,Escherichia coli,0.173,calculated kcat
TMDPP_rev,,,1144.5086705202,Escherichia coli,0.173,calculated kcat
TMDPP_rev,,,10231.2138728324,Escherichia coli,0.173,calculated kcat
TMDS,2.1.1.45,dump[c]+mlthf[c],1.2,Plasmodium falciparum ,,Eukaryota
TMDS,,,4.1,Litopenaeus vannamei ,,Eukaryota
TMDS,,,3.11,Homo sapiens,,Eukaryota
TMPK,2.7.4.16,atp[c]+thmmp[c],NaN,,,
TMPPP,2.5.1.3,2mahmp[c]+4mpetz[c]+h[c],NaN,,,
TPI,5.3.1.1,dhap[c],0.8,Trypanosoma brucei ,,Eukaryota
TPI,,,430,Gallus gallus,,Eukaryota
TPI,,,500,Saccharomyces cerevisiae,,Eukaryota
TPI,,,800,Trypanosoma brucei ,,Eukaryota
TPI_rev,5.3.1.1,g3p[c],9000,Escherichia coli,,
TRDR,1.8.1.9,h[c]+nadph[c]+trdox[c],22,Escherichia coli,,
TRDR,,,22.8,Escherichia coli,,
TRE6PH,3.2.1.93,h2o[c]+tre6p[c],NaN,,,
TRE6PP,3.1.3.12,h2o[c]+tre6p[c],14.6,Escherichia coli,,
TRE6PP,,,14.3,Escherichia coli,,
TRE6PS,2.4.1.15,g6p[c]+udpg[c],7.3,Escherichia coli,,
TRE6PS,,,6.7,Escherichia coli,,
TREH,3.2.1.28,h2o[c]+tre[c],199,Escherichia coli,,
TREtex,,tre[e],NaN,,,
TREtex_rev,,tre[p],NaN,,,
TRPAS2,4.1.99.1,h2o[c]+trp-L[c],4,Escherichia coli,,
TRPAS2,,,6.8,Escherichia coli,,
TRPAS2_rev,4.1.99.1,indole[c]+nh4[c]+pyr[c],2000,Escherichia coli,2.00E-003,calculated kcat
TRPAS2_rev,,,3400,Escherichia coli,2.00E-003,calculated kcat
TRPS1,4.2.1.20,3ig3p[c]+ser-L[c],2.61,Salmonella enterica ,,Proteobacteria
TRPS1,,,6,Salmonella enterica ,,Proteobacteria
TRPS1,,,2,Salmonella enterica ,,Proteobacteria
TRPS1,,,3,Salmonella enterica ,,Proteobacteria
TRPS2,4.2.1.20,indole[c]+ser-L[c],6,Salmonella enterica ,,Proteobacteria
TRPS2,,,2,Salmonella enterica ,,Proteobacteria
TRPS2,,,3,Salmonella enterica ,,Proteobacteria
TRPS2,,,2.64,Salmonella enterica ,,Proteobacteria
TRPS2,,,5.4,Salmonella enterica ,,Proteobacteria
TRPS3,4.2.1.20,3ig3p[c],2.61,Salmonella enterica ,,Proteobacteria
TRPS3,,,6,Salmonella enterica ,,Proteobacteria
TRPS3,,,3,Salmonella enterica ,,Proteobacteria
TRPt2rpp,,h[p]+trp-L[p],NaN,,,
TRPt2rpp_rev,,h[c]+trp-L[c],NaN,,,
TRPtex,,trp-L[e],NaN,,,
TRPtex_rev,,trp-L[p],NaN,,,
TRSARr,1.1.1.60,2h3oppan[c]+h[c]+nadh[c],243,Pseudomonas putida ,,Proteobacteria
TRSARr_rev,1.1.1.60,glyc-R[c]+nad[c],3.57352941176471E-005,Pseudomonas putida ,6.80E+006,calculated kcat
TSULtex,,tsul[e],NaN,,,
TSULtex_rev,,tsul[p],NaN,,,
TTRCYCtex,,ttrcyc[e],NaN,,,
TTRCYCtex_rev,,ttrcyc[p],NaN,,,
TTRCYCtpp,,h[p]+ttrcyc[p],NaN,,,
TUNGStex,,tungs[e],NaN,,,
TUNGStex_rev,,tungs[p],NaN,,,
TYMtex,,tym[e],NaN,,,
TYMtex_rev,,tym[p],NaN,,,
TYRL,,amet[c]+nadph[c]+tyr-L[c],NaN,,,
TYRPtex,,tyrp[e],NaN,,,
TYRPtex_rev,,tyrp[p],NaN,,,
TYRt2rpp,,h[p]+tyr-L[p],NaN,,,
TYRt2rpp_rev,,h[c]+tyr-L[c],NaN,,,
TYRTA,2.6.1.5,akg[c]+tyr-L[c],10.6,Variovorax paradoxus ,,Proteobacteria
TYRTA_rev,2.6.1.5,34hpp[c]+glu-L[c],3.8,Homo sapiens,,Eukaryota
TYRTA_rev,,,9.33,Mus musculus ,,Eukaryota
TYRTA_rev,,,69,Homo sapiens,,Eukaryota
TYRTA_rev,,,210,Rattus norvegicus ,,Eukaryota
TYRtex,,tyr-L[e],NaN,,,
TYRtex_rev,,tyr-L[p],NaN,,,
U23GAAT,,3hmrsACP[c]+u3hga[c],NaN,,,
UAAGDS,6.3.2.13,26dap-M[c]+atp[c]+uamag[c],1.3,Mycobacterium tuberculosis,,Bacteria
UACGAMtex,,uacgam[e],NaN,,,
UACGAMtex_rev,,uacgam[p],NaN,,,
UACMAMO,,h2o[c]+nad[c]+uacmam[c],NaN,,,
UAG2E,5.1.3.14,uacgam[c],7.1,Escherichia coli,,
UAG2E_rev,5.1.3.14,uacmam[c],7.1862348178,Escherichia coli,0.988,calculated kcat
UAGAAT,2.3.1.129,3hmrsACP[c]+uacgam[c],7.17,Escherichia coli,,
UAGAAT_rev,2.3.1.129,ACP[c]+u3aga[c],NaN,,,Equilibrium constant unknown
UAGCVT,2.5.1.7,pep[c]+uacgam[c],3.8,Escherichia coli,,
UAGCVT,,,4.75,Escherichia coli,,
UAGDP,2.7.7.23,acgam1p[c]+h[c]+utp[c],330,Escherichia coli,,
UAGPT3,,uacgam[c]+uagmda[c],NaN,,,
UAMAGS,6.3.2.9,atp[c]+glu-D[c]+uama[c],NaN,,,
UAMAS,6.3.2.8,ala-L[c]+atp[c]+uamr[c],6.85,Escherichia coli,,
UAMAS,,,16.3,Escherichia coli,,
UAPGR,1.1.1.158,h[c]+nadph[c]+uaccg[c],NaN,,,
UDCPDP,3.6.1.27,h2o[c]+udcpdp[c],9,Escherichia coli,,
UDCPDPpp,3.6.1.27,h2o[p]+udcpdp[p],9,Escherichia coli,,
UDCPDPS,,frdp[c]+ipdp[c],NaN,,,
UDCPPtppi,,udcpp[p],NaN,,,
UDPACGALtex,,udpacgal[e],NaN,,,
UDPACGALtex_rev,,udpacgal[p],NaN,,,
UDPG4E,5.1.3.2,udpg[c],18,Escherichia coli,,
UDPG4E_rev,5.1.3.2,udpgal[c],760,Escherichia coli,,
UDPG4E_rev,,,500,Escherichia coli,,
UDPGALtex,,udpgal[e],NaN,,,
UDPGALtex_rev,,udpgal[p],NaN,,,
UDPGD,1.1.1.22,h2o[c]+nad[c]+udpg[c],0.154,Burkholderia cenocepacia ,,Proteobacteria
UDPGD,,,0.156,Burkholderia cenocepacia ,,Proteobacteria
UDPGD,,,0.127,Burkholderia cenocepacia ,,Proteobacteria
UDPGD,,,0.133,Burkholderia cenocepacia ,,Proteobacteria
UDPGD,,,0.37,Pseudomonas aeruginosa ,,Proteobacteria
UDPGD,,,2.35,Pseudomonas aeruginosa ,,Proteobacteria
UDPGD,,,0.24,Pseudomonas aeruginosa ,,Proteobacteria
UDPGD,,,0.81,Pseudomonas aeruginosa ,,Proteobacteria
UDPGD,,,7.6,Sphingomonas elodea,,Proteobacteria
UDPGD,,,8.73,Sphingomonas elodea,,Proteobacteria
UDPGDC,,nad[c]+udpglcur[c],NaN,,,
UDPGLCURtex,,udpglcur[e],NaN,,,
UDPGLCURtex_rev,,udpglcur[p],NaN,,,
UDPGtex,,udpg[e],NaN,,,
UDPGtex_rev,,udpg[p],NaN,,,
UDPKAAT,,glu-L[c]+udpLa4o[c],NaN,,,
UDPKAAT_rev,,akg[c]+udpLa4n[c],NaN,,,
UGLT,2.7.7.12,gal1p[c]+udpg[c],278,Escherichia coli,,
UGLT,,,281,Escherichia coli,,
